tSNE_1,tSNE_2,KMeans_Profile,Customer_Profile
-12.339503,23.959044,1,1
45.632008,5.1135707,3,2
34.77872,-7.6649847,3,2
-13.890139,68.10744,1,1
-53.070774,-7.708523,0,1
-18.428823,-49.303535,0,4
-42.468857,34.150955,1,1
-4.5452895,60.618378,1,1
17.414623,4.142255,3,3
-30.768213,-0.7019502,0,5
31.21621,-13.403657,3,3
-38.94404,31.660889,1,1
10.197678,55.352585,1,5
-22.59779,41.119793,1,5
-17.873356,-33.843895,0,4
-13.626346,29.230158,1,5
55.51061,-29.144915,2,2
18.600422,-28.990662,3,3
-19.971708,5.366825,0,4
-56.024513,-35.51675,0,4
75.98423,-21.34696,2,2
-37.277992,46.47567,1,1
-5.885713,12.191595,1,5
-24.599903,52.411697,1,1
2.9959285,-7.4383264,3,3
39.188747,-11.3009405,3,2
-20.274307,64.669525,1,1
38.1653,-7.855077,3,2
18.280647,56.89869,1,5
-20.717192,52.709614,1,1
-22.566355,-54.41162,0,4
-23.37436,-19.507286,0,3
-9.632173,62.07121,1,1
38.742897,-26.651154,3,2
-17.562963,67.995674,1,5
54.258377,7.831564,2,2
-23.465937,59.259586,1,1
7.9623866,28.376766,1,5
-18.075922,67.827705,1,1
-35.023197,52.512486,1,1
-29.82754,-18.306936,0,4
60.8635,-24.64938,2,2
-26.50436,58.12001,1,1
9.556468,-36.48347,3,3
-16.107796,61.233627,1,1
53.16164,-12.638582,2,2
18.57139,-10.57634,3,3
74.6773,-14.675716,2,2
22.906847,-5.5979342,3,3
64.5126,-3.2094777,2,2
-3.1264033,64.6499,1,1
8.668679,3.1184707,3,3
-37.97187,11.021895,0,1
-14.561745,3.225661,0,5
-32.526054,-27.686192,0,3
-1.4015669,14.864943,1,5
-4.0986824,18.461,1,5
-5.1647344,62.801464,1,1
-25.446247,53.148106,1,5
36.210747,-6.409903,3,2
78.318245,-14.911051,2,2
-4.6299024,47.662254,1,1
59.179176,-4.4808497,2,2
-30.9051,38.942093,1,1
-40.011234,-0.45879936,0,1
-21.868193,-39.587208,0,3
-16.040165,-32.76407,0,4
-39.310253,-13.410877,0,4
50.071594,-3.966744,2,2
-23.411964,44.014908,1,5
74.40444,-12.237771,2,2
-40.526264,35.353718,1,1
36.60696,-27.370419,3,2
11.732401,-25.743793,3,3
72.33538,-0.6207251,2,2
-12.130691,52.08408,1,1
-0.15551975,-13.553218,3,3
-22.955957,21.101683,1,1
-32.287693,40.58757,1,1
13.6855545,55.888138,1,1
-40.98628,22.44066,1,5
-14.141684,-30.216269,0,4
-26.141306,25.309605,1,1
-49.36023,8.557969,0,5
16.105835,37.291508,1,5
-28.222872,6.777498,0,3
-21.45015,31.91527,1,1
1.5114049,-26.092194,3,3
83.20881,-11.501345,2,2
-12.252064,20.04715,1,5
3.7738094,-21.380972,3,3
-57.35021,-14.893582,0,4
-16.711103,-0.28023568,0,4
-22.648134,16.183542,1,1
-36.65588,-13.508625,0,4
-9.8255625,30.955183,1,5
-1.9678403,5.0813613,3,3
-43.188087,-40.908806,0,4
67.59545,-1.9657428,2,2
50.12017,-28.61723,2,2
89.03295,-8.862303,2,2
-36.44974,33.445866,1,1
14.502599,-2.8526664,3,3
-7.568865,29.029099,1,1
-0.59614867,25.682068,1,5
35.08091,-32.227108,3,2
-13.19873,27.09165,1,5
5.472933,65.26868,1,1
-47.207626,-35.458153,0,4
77.52206,-3.2425377,2,2
-47.41874,7.053147,0,1
77.702354,-5.6996574,2,2
-8.759139,63.12924,1,1
-40.671146,22.551075,1,5
-5.8497996,11.087256,1,1
-46.02911,-7.5783,0,4
-48.77051,28.741156,1,5
13.299413,40.54793,1,5
-46.25202,-48.385944,0,4
17.171318,-13.541511,3,3
30.048775,4.570442,3,3
89.311844,-10.705203,2,2
65.35125,-11.606276,2,2
-12.32788,23.733784,1,5
-47.140995,8.561299,0,1
7.8014536,-36.394516,3,3
-36.82678,-20.878084,0,1
2.0469477,53.937527,1,5
78.6036,-17.296831,2,2
12.716192,-4.107917,3,3
-3.0511074,-28.900234,3,3
2.5647352,-7.8593564,3,3
-52.538757,20.151606,1,1
-28.890625,-26.223518,0,4
16.82711,-2.7278674,3,3
13.846894,-13.053997,3,2
1.4356922,21.094883,1,5
33.72887,-27.563519,3,3
-8.479952,45.52015,1,1
33.150196,-0.086335234,3,3
-5.0584607,62.13183,1,1
58.429832,-29.863926,2,2
8.596043,49.162357,1,5
-14.088143,-26.495674,0,4
25.983656,-5.763324,3,3
-52.876816,-8.58294,0,4
12.439084,-0.72638446,3,3
-27.95928,13.44767,1,4
0.66307205,66.61866,1,1
62.6663,-3.6976147,2,2
-31.329548,-40.87599,0,4
-35.75912,8.985802,0,1
13.09093,-28.042545,3,3
-45.958355,-14.10975,0,4
2.8230894,16.302479,1,5
-19.301966,-32.488094,0,4
-48.87743,-17.138163,0,4
-30.713589,40.021553,1,5
17.484213,53.76501,1,1
-6.582318,41.4776,1,5
-32.056217,9.278879,0,1
24.354057,-18.993414,3,3
-4.4670744,-16.502937,3,3
2.2901547,-25.551537,3,3
35.533836,4.704289,3,3
71.17415,-5.934733,2,2
5.2191143,-7.63857,3,3
40.93876,-28.803316,3,2
58.22667,-21.1812,2,2
-7.8449416,13.258052,1,5
-25.993567,39.432217,1,1
57.294518,0.65433455,2,2
-16.60378,-50.434,0,4
54.34707,8.659055,2,2
9.813323,-28.143744,3,3
11.144925,-20.632545,3,3
-34.404285,-20.371244,0,4
11.274937,-33.61236,3,3
-48.15466,-24.679745,0,4
24.299261,-9.827501,3,3
-28.285925,58.990067,1,1
-53.814518,0.43287867,0,1
-52.917694,-8.340887,0,4
61.916454,-7.452025,2,2
3.070676,20.552057,1,5
-47.732162,-48.365578,0,4
-4.61308,-25.417114,0,3
-35.90653,5.3105674,0,1
14.890717,-11.784047,3,3
35.521324,-16.913479,3,3
-20.981539,34.014,1,1
8.045398,-36.523655,3,4
-27.675476,62.800175,1,5
-57.02986,-12.415022,0,4
-9.6522045,14.418055,1,1
17.97028,-28.372599,3,3
11.422124,63.374195,1,5
34.930267,-34.432213,3,2
39.49335,-16.348627,3,2
-54.622612,-6.6725774,0,1
-39.862366,32.95166,1,1
8.55205,50.094975,1,5
78.835884,-8.541361,2,2
-27.121885,38.020702,1,1
-19.476736,15.783406,1,1
62.68367,-11.884176,2,2
-13.269306,42.05765,1,5
-34.47831,53.889404,1,1
49.247475,-7.9945726,2,2
50.76703,6.9700384,2,2
61.734703,0.52110434,2,2
32.3163,-35.709766,3,3
-42.452816,2.6801667,0,1
-34.127544,-41.41771,0,4
2.2932053,45.995033,1,5
68.44437,-14.61893,2,2
11.536761,-2.1299205,1,5
-28.828072,13.024397,1,1
64.64624,-26.328836,2,2
75.96704,-24.57252,2,2
30.352146,-23.781015,3,2
-26.789886,-50.05772,0,4
-35.463566,22.071983,1,1
-28.039877,-32.465527,0,4
-0.8395149,46.26944,1,5
-20.191168,-50.21732,0,4
-30.953651,53.34683,1,1
-2.4311612,48.115215,1,5
17.065096,37.361862,1,5
-14.66034,26.607286,1,1
-55.836826,-13.382144,0,4
41.39333,-4.8346934,3,2
-51.498966,18.710476,1,5
-42.817387,-35.874424,0,4
-9.637257,23.993141,1,5
-7.8817005,-22.782118,0,3
-37.23434,-8.150394,0,4
-11.028721,-10.826837,0,5
3.8627586,-32.524704,3,3
-50.96396,-41.709984,0,4
-3.2015076,-19.673637,3,3
-39.09736,17.042444,1,1
73.26779,-21.512205,2,2
-52.599987,2.2528644,0,1
83.383995,-5.839667,2,2
49.457184,-1.924699,2,2
46.192196,-19.841911,3,2
-52.645752,-18.315899,0,4
89.01684,-9.979109,2,2
-37.34208,-48.52365,0,4
-43.011337,13.254056,1,1
-0.37925097,-39.96965,3,3
-7.996409,-17.557802,3,3
-10.271291,-0.36886552,0,5
-31.36307,-40.261494,0,5
-52.38433,5.2714767,0,4
-14.272604,2.4935389,0,5
-48.59568,-32.69466,0,4
57.02107,-27.232845,2,2
-49.79986,-40.847675,0,4
-40.38915,0.16916017,0,4
17.046724,-10.55126,3,3
51.6108,-6.751152,2,2
9.581324,26.812435,1,5
84.93845,-6.098821,2,2
35.006546,-23.747433,3,2
-46.451866,-49.03367,0,4
49.086678,-5.2192307,2,2
61.172493,-8.044934,2,2
-45.02892,12.641097,0,1
11.2619095,-22.910076,3,3
-14.585697,53.96458,1,1
1.6546625,12.574334,0,5
72.132576,-7.9058547,2,2
14.919046,44.458244,1,5
43.622246,-31.224716,3,2
-48.620106,-13.420052,0,4
-13.518947,-29.211388,0,4
-43.598736,11.171937,0,5
-24.08553,39.501644,1,1
39.734627,-35.38429,3,2
4.5460873,-35.83325,3,3
-18.387018,8.280294,0,5
56.105072,-4.525308,2,2
27.844553,-1.7091199,3,3
84.626274,-12.190807,2,2
28.588812,-19.551971,3,2
-37.328167,-48.195835,0,4
69.58683,2.0248375,2,2
-46.229836,30.576952,1,1
56.974762,-17.811937,2,2
88.84779,-6.196494,2,2
36.38577,-31.584396,3,2
21.338966,-24.79653,3,3
-17.44999,51.93331,1,1
-53.276352,-35.30659,0,4
-24.545137,58.59626,1,1
42.571007,-27.400648,3,2
54.08057,1.1999074,2,2
-3.9577386,45.80036,1,5
-13.395392,51.536102,1,5
75.30255,-12.889615,2,2
-0.452839,-21.076572,3,3
3.029828,13.49308,0,5
85.2398,-15.05469,2,2
17.796387,30.067833,1,5
6.4502387,-3.8621957,3,3
-2.1034086,47.615547,1,1
-42.87358,26.438421,1,1
-31.340378,-39.644314,0,4
-56.454464,-32.745377,0,4
11.292272,18.34516,0,5
-21.402386,31.703045,1,5
17.981165,-27.179468,3,3
44.24645,-16.263084,2,2
53.093826,7.33261,2,2
-38.34521,-22.240564,0,4
12.096765,-3.6797373,3,3
-20.917376,55.221794,1,1
-35.423397,-24.43916,0,4
13.9569645,-19.9037,3,3
-49.309105,33.366287,1,1
26.620853,-0.88605934,3,3
80.853195,-7.4753566,2,2
-30.627762,-18.988886,0,4
-17.29791,-52.077637,0,4
11.592897,45.95809,1,5
20.30442,34.565716,1,5
-5.2985387,-24.884857,3,3
-32.660244,19.937468,1,1
-7.957324,19.820492,1,1
39.159325,-18.553846,3,3
7.883455,40.326088,1,1
-23.687168,29.405699,1,1
-10.111007,29.85873,1,5
-50.725346,21.432009,1,1
49.888218,-12.638386,2,2
-39.99521,-41.984364,0,4
-4.910107,55.085938,1,5
-39.74928,31.583687,1,1
33.74097,-7.925831,3,2
-8.849352,0.8590686,0,5
9.328805,39.962986,1,5
-17.838783,39.658493,1,1
-16.398193,-45.654083,0,4
-27.19544,57.594067,1,5
-25.40709,58.484055,1,1
-15.481726,5.9130387,0,5
89.202995,-13.380686,2,2
-36.432415,-3.3507674,0,1
-6.0671563,-31.27876,3,3
62.191986,6.0120163,2,2
17.088768,32.801678,1,5
-17.526062,47.85289,1,4
-11.010119,26.550655,1,5
-43.999687,7.7596493,0,1
24.804716,9.6093,1,3
-25.455126,-0.91913056,0,5
25.172947,-19.692862,3,3
-39.626865,-21.543413,0,4
-3.347115,42.477306,1,5
-36.598896,-5.1423335,0,1
9.172418,45.8942,1,5
56.76503,2.9710333,2,2
-44.035187,-7.409469,0,3
-5.9084897,63.059746,1,1
-9.04164,30.064415,1,5
-30.992655,45.80544,1,1
37.62526,-17.977259,3,3
4.1850123,42.817226,1,5
9.477541,23.321697,1,5
14.09589,40.609844,1,5
-31.661629,-5.319783,0,5
-3.641514,13.95655,1,5
55.138237,-29.042425,2,2
19.562366,47.909603,1,5
52.99755,-22.545069,2,2
63.037674,-1.7381687,2,2
51.834896,-18.879265,2,2
7.4896564,35.43487,1,5
1.1630024,62.615524,1,5
-32.561024,-36.08846,0,4
72.11745,-15.980591,2,2
-19.6118,44.26406,1,5
-0.64559054,-6.6458354,3,3
-1.783351,20.5826,1,5
-9.284728,52.299347,1,1
58.26703,2.0493147,2,2
-37.662033,-21.00286,0,4
-9.400385,61.51683,1,1
48.66104,-28.253326,3,2
-55.66965,-8.223461,0,4
51.406754,-18.231014,2,2
-36.116463,-51.829742,0,4
0.9637785,62.145947,1,1
-3.008095,62.112804,1,1
-11.433105,0.840717,0,4
-22.781544,2.9248214,0,4
-45.967472,40.239403,1,1
39.21339,-8.281883,3,2
10.8036375,31.7162,1,5
31.948395,-5.6227856,3,3
-7.3814545,-34.152634,0,2
42.134285,-34.373703,3,2
57.455315,-0.13480622,2,2
-1.841511,5.457156,3,3
-4.763826,-17.66256,0,3
32.622353,-0.1965247,3,3
-50.1011,1.8116269,0,1
-18.961248,-52.978775,0,4
11.303054,57.375492,1,5
-42.327534,-14.598438,0,1
-49.89739,32.564808,1,1
0.9440924,63.284794,1,5
77.320496,-7.166147,2,2
15.096739,30.548212,1,5
-27.976076,41.278297,1,1
3.7406826,-31.933746,3,3
-34.699585,6.025681,0,1
-53.23001,-15.620825,0,4
-32.037964,-26.169497,0,4
43.55553,-24.543556,3,3
-40.374,12.881903,0,4
-42.132835,18.692287,1,1
-7.623893,-28.179577,0,3
-44.235676,9.362325,0,1
-5.723111,33.550358,1,5
21.349743,-33.863674,3,3
18.761604,-4.831127,3,3
14.217416,-0.92141914,3,3
19.77243,-11.40911,3,3
-35.77765,44.282703,1,1
-3.9691932,34.0337,1,5
62.032494,6.0063505,2,2
-10.652062,56.596104,1,1
-29.804638,-18.319244,0,4
-30.735172,-8.410593,0,4
-25.809074,39.19914,1,1
-39.52673,-52.621403,0,4
-5.222559,57.204483,1,1
-17.189247,-21.209885,0,3
-24.068878,45.624096,1,5
85.023506,-3.1291769,2,2
24.573587,5.1479197,3,3
-33.98197,-14.711113,0,4
-51.430054,-38.456657,0,4
31.073416,0.53655064,3,3
2.5762675,34.2233,1,5
4.1066203,-12.983152,3,3
11.498957,-6.092361,3,3
-23.968725,46.722244,1,1
53.062435,-8.753578,2,2
-54.985012,-10.596332,0,4
18.856539,53.4499,1,5
-30.448206,-7.99616,0,4
57.037308,4.595058,2,2
1.7803891,28.700184,1,5
-45.672913,-23.021341,0,4
14.965928,28.554716,1,5
1.7594831,-21.616596,3,3
5.7008653,-0.4469311,1,3
76.07731,-6.179296,2,2
9.273519,-27.677002,3,3
12.363406,21.925098,1,5
85.9215,-12.605937,2,2
-6.7462964,33.918633,1,5
13.65128,-15.436401,3,3
20.877409,39.357445,1,5
14.78316,21.804024,0,5
7.36624,-31.411133,3,3
26.952328,0.016301367,3,3
-35.178856,-50.750137,0,4
-17.565454,65.1808,1,5
-34.745895,-27.54744,0,4
-28.0307,-25.15042,0,3
-31.68013,9.417525,1,5
-41.398705,-26.889566,0,4
-49.25601,-10.82438,0,4
17.002628,42.98107,1,5
37.687256,-36.02822,3,2
41.07042,-8.656661,3,3
14.2319765,-26.209412,3,3
18.816593,-10.931525,3,3
-41.777252,-46.349297,0,4
16.512005,-15.346277,3,3
-27.947834,31.300388,1,1
7.1075807,62.847878,1,5
-41.214123,40.6269,1,1
7.458764,33.80264,1,5
-18.667538,-56.327286,0,5
56.34429,-7.5506425,2,2
73.76365,-21.946972,2,2
88.29189,-15.221111,2,2
-43.850533,7.7800164,0,1
19.342844,-11.616405,3,2
-2.4271088,-27.559391,3,4
22.611473,-9.390737,3,3
-18.7023,52.111412,1,1
-25.868855,5.109111,0,1
-60.673393,-23.892096,0,4
-51.679157,28.72644,1,1
85.154076,-4.3973727,2,2
-35.43558,-47.45607,0,4
-27.003628,-17.877346,0,3
-17.864462,35.6028,1,1
16.160849,-37.643623,3,3
-11.584222,3.8626957,0,5
9.687711,8.874436,1,2
5.889613,61.241547,1,5
-46.41453,-14.719971,0,4
-9.635703,62.630314,1,1
1.8283153,-37.036728,0,3
19.973274,39.668343,1,5
-18.931376,2.0149624,0,5
-51.289005,-16.222511,0,4
19.017124,-18.350435,3,3
-43.565952,-2.924741,0,1
-57.762024,-15.656829,0,4
62.392776,-12.723775,2,2
14.540649,60.401394,1,5
25.685635,-0.15992257,3,3
-42.08269,28.527649,1,1
-41.12388,-44.979332,0,4
70.94417,-14.540893,2,2
4.8271275,24.6209,1,5
25.014637,-1.1330032,3,3
-7.94066,-22.840631,0,3
24.222733,-29.844774,3,3
-58.775394,-23.4868,0,4
-46.77885,-11.869095,0,4
-42.966637,-26.89138,0,4
54.252148,-31.329216,3,2
61.243614,-29.087696,2,2
12.394512,26.035656,1,5
-47.279057,30.254372,1,1
-3.6941519,-19.560144,3,3
-40.523388,-44.05623,0,4
-17.192156,-42.972527,0,4
-27.251997,20.424974,1,5
-27.509708,-37.513645,0,5
13.006164,26.04872,1,5
19.606966,37.516193,1,5
-10.240231,24.706099,1,5
-6.7525597,33.386208,1,5
20.09685,6.27434,3,3
10.017869,-14.527892,3,3
34.083115,-0.8703006,3,3
-5.817834,-37.80335,0,3
50.601578,-21.625366,2,2
-1.782347,35.459747,1,5
-45.448006,-33.51039,0,4
47.034138,-3.3455942,2,2
-47.933857,-8.425831,0,4
-45.86265,-24.778162,0,4
67.49537,-3.9363403,2,2
2.1976101,55.5563,1,1
30.992222,-24.49003,3,2
-33.36035,24.064186,3,1
-30.38515,45.708286,1,1
-5.9234314,-9.486276,1,3
55.609295,2.6850019,2,2
7.3855166,-10.363609,3,3
25.573954,-5.9095607,3,3
14.825225,-23.259516,3,3
-38.779076,-15.032974,0,4
-17.380526,-54.009647,0,5
35.64328,-38.531654,3,3
55.324905,-4.520241,2,2
-41.060135,-15.29064,0,4
-16.034636,-51.569347,0,4
16.430317,-24.224014,3,3
9.870427,63.837437,1,5
-19.853285,-40.276653,0,4
39.204514,-11.219483,3,2
20.252558,39.88113,1,5
17.753004,-34.12046,3,3
32.053314,-38.486652,3,3
-19.888504,62.78501,1,1
40.493317,-34.175133,3,2
-48.765762,22.671164,1,1
59.81065,-27.08741,2,2
-49.01078,-43.064404,0,4
-19.247902,44.48067,1,5
-21.899782,62.273304,1,1
1.2472473,-9.343648,3,4
85.970535,-15.912075,2,2
-30.456566,-3.967977,0,5
83.60865,-16.219994,2,2
66.64581,1.7081482,2,2
-21.084599,-37.542133,0,4
-50.102764,-45.465412,0,4
-29.785648,-55.466896,0,4
-12.511262,1.3591609,0,5
46.20467,-17.535866,3,2
-45.30655,-40.370598,0,4
22.071413,-6.808401,3,3
-48.24566,11.713902,0,1
-7.451116,7.090523,0,3
-48.93321,-30.67452,0,1
16.760372,36.323326,1,5
26.5833,-38.654842,3,3
22.72152,-5.319829,3,3
-33.38239,7.3765044,0,1
4.4829698,18.172226,1,5
-11.764492,-41.472935,0,3
-20.12329,24.095963,1,5
-26.468,-0.79002595,0,5
67.90968,-10.015675,2,2
36.314827,-10.993586,3,2
-11.538088,55.57973,1,1
25.82792,-5.4605665,3,3
-25.04816,17.223423,1,1
-25.644938,9.532169,0,5
-26.51747,14.358012,1,5
24.539856,-29.241884,3,3
6.273869,-30.811285,3,3
-18.518808,-11.223779,0,3
32.277283,-1.6275578,3,3
46.490566,-8.833223,2,2
-55.825424,-6.542767,0,1
66.64348,-10.405885,2,2
-12.523232,56.112366,1,1
-17.799265,-44.45378,0,4
82.65832,-11.117248,2,2
-60.9112,-23.714863,0,4
-30.686037,53.035065,1,5
-47.85544,-29.912037,0,4
-8.47653,-36.11828,0,3
-11.086425,-29.203838,0,4
-34.971798,17.651669,1,1
89.368256,-9.49486,2,2
33.469376,-32.202152,3,2
-48.628876,-17.418928,0,4
-51.814594,23.048962,1,1
-39.079582,-40.10083,0,4
-24.15227,17.705227,1,1
62.911137,-12.475902,2,2
-37.66483,24.942896,1,4
-37.027634,33.099857,1,1
72.313255,-5.880972,2,2
-0.8343327,-14.216226,3,3
-40.916393,4.2052965,0,4
24.512672,-27.678774,3,3
-12.271387,6.573897,0,5
-10.653304,44.332455,1,1
-24.044569,40.488155,1,5
-21.7462,35.92766,1,1
-26.964327,-28.484673,0,3
-5.1227865,66.45524,1,1
2.0059092,13.480975,0,5
-11.774107,32.696003,1,5
87.911415,-9.424185,2,2
-16.334051,44.49586,1,5
20.717196,-0.7848406,3,3
-33.769264,26.60801,1,1
19.537912,31.693144,1,5
-40.93603,-4.058959,0,4
-23.57617,31.914034,1,1
49.865986,-22.154957,3,2
15.928548,50.995926,1,5
23.394999,-25.92101,3,3
-53.65435,-35.710075,0,4
-10.483799,15.304898,1,4
81.00415,-5.485996,2,2
-37.08514,25.584751,1,1
-19.991325,-32.64029,0,4
54.61304,-1.1734104,2,2
-28.509491,6.724901,0,1
-20.749546,-55.178528,0,4
78.183655,-22.236984,2,2
62.795376,-26.628523,2,2
12.62357,-20.033043,3,3
16.58114,-19.050756,3,3
33.770576,0.9498565,3,3
14.621183,6.7474284,1,3
16.381212,50.052017,1,5
-3.095288,29.974678,1,1
-12.349631,53.84177,1,1
52.58065,3.315253,2,3
-29.14765,-8.36336,0,4
35.76622,-7.647295,3,2
18.639591,34.13801,1,5
30.717943,3.2280302,3,3
-7.861315,16.328732,1,5
20.789463,-24.475454,3,3
-27.707436,60.430435,1,1
-42.52315,27.616974,1,1
-25.575384,-38.727978,0,4
64.71559,4.202128,2,2
89.021904,-13.504165,2,2
-51.449318,-19.371964,0,4
2.8409579,24.134172,1,5
1.9308273,-32.53291,3,3
14.358525,50.327396,1,5
-12.241764,1.5667435,0,5
10.7012005,59.40703,1,5
-15.164495,20.339098,1,5
-47.80308,-8.035149,0,4
56.14646,-6.310486,2,2
-22.366035,-46.71665,0,4
-26.872334,59.03139,1,1
15.700475,-27.8272,3,3
-4.793612,38.582157,1,1
53.928062,-10.353758,2,2
-37.25385,-13.125568,0,4
-27.613642,-33.190422,0,4
24.824444,-5.133279,3,3
24.02657,-2.5059597,3,3
-13.921553,46.697617,1,1
64.63041,-7.6907215,2,2
13.71132,54.77226,1,5
-45.9372,-44.77095,0,4
-17.921837,-11.398166,0,4
76.36531,-17.42988,2,2
-40.007294,32.74939,1,1
-16.125608,32.668648,1,5
47.461464,-1.4040128,2,2
-57.870743,-21.958626,0,4
-46.96239,-25.448927,0,4
0.5329856,-17.27048,3,4
70.0774,-3.1493065,2,2
17.982515,4.4024315,3,3
69.07565,-9.624831,2,2
-14.003746,53.85286,1,1
-19.080471,-0.8196263,0,4
76.63968,-19.910786,2,2
-27.472904,-16.711203,0,4
-17.538776,-25.70672,0,4
67.886154,-6.2580657,2,2
48.906113,7.3679624,2,3
-23.446737,43.05439,1,1
-39.271996,8.637368,0,1
16.311909,1.9250005,3,3
-9.449079,34.686142,1,5
61.767162,-6.648084,2,2
-1.8971486,14.429526,1,5
65.98031,1.1241118,2,2
30.215813,-37.43107,3,2
44.18468,3.043514,3,2
-37.58192,9.7879925,1,1
-16.058111,-51.195107,0,4
-10.98978,-20.362827,0,3
-0.65850145,24.684896,1,5
-8.289489,-45.290733,0,3
7.928278,-33.113396,3,3
-56.14092,-32.454365,0,4
14.684917,-36.22103,3,3
-43.020947,5.2567253,0,1
-14.602099,29.594555,1,1
59.366364,0.18944474,2,2
14.208579,52.39672,1,5
18.773424,45.77048,1,5
2.890232,-18.27094,3,4
-15.579874,66.75328,1,1
-40.43094,-36.0062,0,3
11.507982,45.62461,1,5
19.453121,4.3656173,3,3
-39.81334,-33.386326,0,4
19.998974,33.964027,1,5
-61.26398,-23.237656,0,4
79.2412,-9.294225,2,2
-20.294188,-32.488758,0,4
-33.218853,-10.273742,0,5
-44.57536,-32.728493,0,4
-40.425327,-40.788284,0,4
26.776617,-32.357357,3,3
-40.73542,11.7401495,1,1
54.15716,-4.140665,2,2
86.05801,-8.627078,2,2
78.632614,-22.21497,2,2
-4.899168,-36.406895,0,2
-25.6045,25.515833,1,1
-22.260984,19.221695,1,5
1.336084,23.325748,1,5
45.962456,-23.243805,2,2
-14.396582,30.364876,1,5
-36.509754,3.597273,0,1
-49.29958,-16.036362,0,4
-47.36184,39.050014,1,5
17.006903,6.9108167,3,3
-53.899216,-20.093191,0,4
50.63681,-27.66713,2,2
19.866146,-15.738397,3,3
-10.56517,58.634335,1,5
-40.976467,-13.142957,0,1
32.166782,-7.849107,3,3
-6.456658,55.88777,1,1
-28.967718,0.43474436,0,1
42.281487,-17.33834,3,3
-12.819005,-44.39852,0,3
21.115036,47.291073,1,5
7.656853,49.400955,1,5
-20.191454,52.556053,1,1
-0.051617976,20.489962,1,5
6.6257095,36.64341,1,5
3.6859462,42.743988,1,5
-18.865137,13.50051,1,5
-28.72565,34.01138,1,1
-33.229996,29.210518,1,1
11.634302,27.98512,1,5
-30.221043,32.496395,1,1
24.64268,10.219687,1,3
-30.450033,-23.8562,0,4
-52.50004,-19.156439,0,1
-44.21944,-9.259357,0,4
-14.087662,53.625492,1,1
-30.496128,-34.52884,0,4
62.299232,-1.8571761,2,2
-10.501493,21.041271,1,5
-3.1074946,-21.39578,3,3
32.56568,-5.788978,3,3
-28.999989,6.996296,0,1
57.76211,-7.103771,2,2
-48.84774,-38.012802,0,4
-37.919884,-25.708391,0,4
-7.985279,27.821302,1,5
19.069397,-21.58757,3,3
53.66481,1.1819748,2,2
40.136906,2.3852334,3,3
19.032536,-31.944414,3,2
-7.2085986,6.920061,0,3
-50.208725,-15.376098,0,4
-11.340633,41.639843,1,1
-22.962189,-50.95084,0,4
20.735922,-13.489414,3,3
-28.696709,14.7045965,1,4
11.405566,29.602123,1,5
56.58639,-15.201703,2,2
-40.98715,6.6236424,0,1
-24.71924,-4.170183,0,4
-37.120224,-43.71441,0,5
46.024094,-2.3846927,2,2
1.3498751,-42.705105,3,2
57.033913,1.319954,2,2
-12.035635,31.645613,1,3
-26.181746,-51.5202,0,4
-24.07987,58.77795,1,1
18.414902,-9.380516,3,3
-17.085318,-42.197765,0,3
13.3009815,-3.1762981,3,3
-38.343166,-46.807674,0,4
-38.77529,31.350882,1,1
-28.36741,-41.94058,0,4
-29.236795,22.492123,1,1
-44.545994,9.052594,0,4
23.969204,-6.356091,3,3
-19.0588,55.20877,1,1
-43.720375,-7.184188,0,4
34.566265,-37.445293,3,2
27.140299,-32.27412,3,3
46.239536,5.6026826,2,2
-40.474815,-47.988724,0,4
3.7254393,23.401861,1,5
28.19429,7.025738,1,2
16.291796,47.15687,1,5
-51.24139,-13.8112545,0,4
-19.888834,-38.970795,0,4
-8.940957,-20.17371,0,3
-32.5345,43.12074,1,1
64.10021,-21.211014,2,2
20.649742,0.32260296,3,3
-4.4669123,-37.15937,0,3
-51.47092,18.246378,1,1
-28.36371,5.6623735,0,5
-0.68375343,64.56147,1,1
-10.032042,42.33483,1,5
-12.327734,-27.040775,0,4
-47.714336,-8.589088,0,4
-12.696844,13.148332,1,5
0.018371046,-29.089256,3,3
16.638292,0.25302604,3,3
7.565296,31.470825,1,1
60.212353,-3.7790263,2,2
3.6389806,22.219378,1,5
13.411759,-21.618967,3,3
84.973816,-8.925951,2,2
46.196476,-25.845032,2,2
8.227134,37.706833,1,5
25.406628,-10.989215,3,3
-7.959964,-34.387215,0,2
-57.220917,-10.14951,0,4
50.9801,-4.6214366,2,2
-54.03548,-3.317977,0,4
9.262936,56.964466,1,5
-44.44477,-46.41235,0,4
60.368015,-0.40210745,2,2
31.565928,-7.313149,3,3
9.66667,-24.85247,3,3
-49.407734,-15.923785,0,4
-41.07377,-12.937503,0,4
20.147785,40.9523,1,5
2.790164,-9.512962,3,3
-44.389736,-41.96268,0,4
-14.752894,24.201618,1,1
-32.31418,30.260162,1,1
-8.701382,69.292885,1,5
-14.878551,35.532127,1,1
0.6910038,39.300953,1,5
-16.359726,-53.364693,0,4
12.434035,23.064384,1,5
-45.654655,36.74971,1,1
1.8059093,39.231445,1,5
-33.81655,9.859901,0,4
50.510124,5.9625716,2,2
-24.952972,13.321518,1,1
-24.164927,39.96425,1,1
61.618073,-2.78424,2,2
27.407137,-4.348848,3,3
-52.256424,0.4103258,0,4
-27.959257,62.651928,1,1
2.0548477,40.88481,1,5
